"stocklong","reference","year","n","n_sd","n_units","catch","sp","sp_sd","prey1","prey1_sd1","prey1_sd2","prey1_name"
"Black rockfish Northern Pacific Coast","RAM",1973,11500,0.891472868217054,"ram",187,387,0.03,550.127451,0.261144712332669,-29.6011764545455,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1974,11700,0.906976744186046,"ram",255,155,0.012015503875969,550.127451,0.261144712332669,-29.6011764545455,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1975,11600,0.89922480620155,"ram",442,142,0.0110077519379845,1892.7,0.898461976644831,1312.97137254545,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1976,11300,0.875968992248062,"ram",104,104,0.00806201550387597,550.127451,0.261144712332669,-29.6011764545455,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1977,11300,0.875968992248062,"ram",262,162,0.0125581395348837,550.127451,0.261144712332669,-29.6011764545455,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1978,11200,0.868217054263566,"ram",520,120,0.00930232558139535,495.5,0.235213139656318,-84.2286274545454,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1979,10800,0.837209302325581,"ram",286,86,0.00666666666666667,453.1,0.21508592044052,-126.628627454545,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1980,10600,0.821705426356589,"ram",440,40,0.00310077519379845,550.127451,0.261144712332669,-29.6011764545455,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1981,10200,0.790697674418605,"ram",528,48,0.00372093023255814,634.5,0.301196240387354,54.7713725454546,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1982,9720,0.753488372093023,"ram",597,187,0.0144961240310078,330.5,0.156887876198614,-249.228627454545,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1983,9310,0.721705426356589,"ram",609,179,0.0138759689922481,550.127451,0.261144712332669,-29.6011764545455,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1984,8880,0.688372093023256,"ram",702,222,0.0172093023255814,415.5,0.197237254343492,-164.228627454545,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1985,8400,0.651162790697674,"ram",567,67,0.0051937984496124,550.127451,0.261144712332669,-29.6011764545455,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1986,7900,0.612403100775194,"ram",693,333,0.0258139534883721,2106.6,1,1526.87137254545,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1987,7540,0.584496124031008,"ram",648,148,0.0114728682170543,483.4,0.229469287002753,-96.3286274545454,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1988,7040,0.545736434108527,"ram",704,614,0.0475968992248062,703.9,0.334140320896231,124.171372545455,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1989,6950,0.538759689922481,"ram",532,332,0.0257364341085271,173.9,0.0825500806987563,-405.828627454545,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1990,6750,0.523255813953488,"ram",517,377,0.0292248062015504,76,0.036077091047185,-503.728627454545,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1991,6610,0.512403100775194,"ram",536,366,0.0283720930232558,394.8,0.187410994018798,-184.928627454545,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1992,6440,0.49922480620155,"ram",478,488,0.0378294573643411,142.2,0.0675021361435488,-437.528627454545,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1993,6450,0.5,"ram",424,834,0.0646511627906977,128.4,0.0609512959270863,-451.328627454545,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1994,6860,0.531782945736434,"ram",428,478,0.0370542635658915,369.4,0.175353650431976,-210.328627454545,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1995,6910,0.535658914728682,"ram",273,433,0.0335658914728682,146.2,0.0694009304091902,-433.528627454545,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1996,7070,0.548062015503876,"ram",288,578,0.0448062015503876,452.6,0.214848571157315,-127.128627454545,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1997,7360,0.570542635658915,"ram",312,462,0.0358139534883721,261.4,0.12408620525966,-318.328627454545,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1998,7510,0.582170542635659,"ram",264,944,0.0731782945736434,100,0.0474698566410329,-479.728627454545,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",1999,8190,0.634883720930233,"ram",223,443,0.0343410852713178,197.6,0.0938004367226811,-382.128627454545,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",2000,8410,0.651937984496124,"ram",226,336,0.026046511627907,186.2,0.0883888730656033,-393.528627454545,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",2001,8520,0.66046511627907,"ram",190,310,0.024031007751938,371.7,0.176445457134719,-208.028627454545,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",2002,8640,0.669767441860465,"ram",239,339,0.0262790697674419,164.3,0.0779929744612171,-415.428627454545,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",2003,8740,0.677519379844961,"ram",238,338,0.0262015503875969,127.6,0.060571537073958,-452.128627454545,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",2004,8840,0.685271317829457,"ram",269,449,0.0348062015503876,599.6,0.284629260419634,19.8713725454546,"Northern anchovy"
"Black rockfish Northern Pacific Coast","RAM",2005,9020,0.69922480620155,"ram",334,374,0.0289922480620155,2002.5,0.950583879236685,1422.77137254545,"Northern anchovy"
"Bluefish Atlantic Coast","RAM",1982,366000,1,"ram",45500,12500,0.0341530054644809,1139750,0.867080166972367,174990.670833333,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",1983,333000,0.909836065573771,"ram",48900,2900,0.00792349726775956,891250.5,0.67803082461435,-73508.8291666666,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",1984,287000,0.784153005464481,"ram",37200,-1800,-0.00491803278688525,801268.2,0.609575577666723,-163491.129166667,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",1985,248000,0.677595628415301,"ram",30500,35500,0.0969945355191257,1097484,0.834925738073701,132724.670833333,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",1986,253000,0.691256830601093,"ram",50300,2300,0.00628415300546448,1076322,0.818826461483687,111562.670833333,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",1987,205000,0.560109289617486,"ram",43000,-2000,-0.00546448087431694,1163603,0.885226658064968,198843.670833333,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",1988,160000,0.437158469945355,"ram",30200,15200,0.0415300546448087,866595.9,0.659274505522762,-98163.4291666666,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",1989,145000,0.396174863387978,"ram",23500,5500,0.0150273224043716,1071328,0.815027208705569,106568.670833333,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",1990,127000,0.346994535519126,"ram",21000,5000,0.0136612021857923,1124183,0.855237362007016,159423.670833333,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",1991,111000,0.30327868852459,"ram",22300,18300,0.05,1011980,0.769877418181791,47220.6708333334,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",1992,107000,0.292349726775956,"ram",17200,12200,0.0333333333333333,1152560,0.876825547045993,187800.670833333,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",1993,102000,0.278688524590164,"ram",15000,2900,0.00792349726775956,1314469,1,349709.670833333,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",1994,89900,0.245628415300546,"ram",12500,14700,0.0401639344262295,1022785,0.778097467494479,58025.6708333334,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",1995,92100,0.251639344262295,"ram",11100,8800,0.0240437158469945,1187298,0.903252948529026,222538.670833333,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",1996,89800,0.245355191256831,"ram",10500,13500,0.0368852459016393,1054017,0.801857632245416,89257.6708333334,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",1997,92800,0.253551912568306,"ram",11800,21000,0.0573770491803279,864314.2,0.65753867150918,-100445.129166667,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",1998,102000,0.278688524590164,"ram",10300,9300,0.0254098360655738,729439.8,0.55493115470962,-235319.529166667,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",1999,101000,0.275956284153005,"ram",8260,21260,0.0580874316939891,653877.5,0.497446117025202,-310881.829166667,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",2000,114000,0.311475409836066,"ram",10100,18100,0.0494535519125683,758258.1,0.576855064668699,-206501.229166667,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",2001,122000,0.333333333333333,"ram",11800,9800,0.026775956284153,792123.9,0.602618928251636,-172635.429166667,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",2002,120000,0.327868852459016,"ram",9720,5720,0.0156284153005464,745577.7,0.567208279541016,-219181.629166667,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",2003,116000,0.316939890710383,"ram",10600,28600,0.0781420765027322,1077214,0.819505062500523,112454.670833333,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",2004,134000,0.366120218579235,"ram",12600,17600,0.0480874316939891,869167.7,0.661231037019511,-95591.6291666667,"Atlantic menhaden"
"Bluefish Atlantic Coast","RAM",2005,139000,0.379781420765027,"ram",13300,16300,0.0445355191256831,689357.4,0.524437928927955,-275401.929166667,"Atlantic menhaden"
"Atlantic cod Georges Bank","RAM",1978,135002.7,0.863066112099178,"ram",40800,56959.9,0.364142046333577,4.529,0.484903640256959,2.79103703703704,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",1979,151162.6,0.966375616760281,"ram",44200,49459.6,0.316192970051566,6.053,0.648072805139186,4.31503703703704,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",1980,156422.2,1,"ram",53700,43637.8,0.278974467818506,3.285,0.351713062098501,1.54703703703704,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",1981,146360,0.935672813705471,"ram",48200,39571.8,0.252980715013598,9.34,1,7.60203703703704,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",1982,137731.8,0.880513124096196,"ram",62100,46343.8,0.296273802567666,0.602,0.0644539614561028,-1.13596296296296,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",1983,121975.6,0.779784455147671,"ram",54000,36330.1,0.232256674564096,0.233,0.0249464668094218,-1.50496296296296,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",1984,104305.7,0.666821589262905,"ram",40400,25063.64,0.160230708940291,0.519,0.0555674518201285,-1.21896296296296,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",1985,88969.34,0.568776938311825,"ram",43100,34292.53,0.219230582359793,0.355,0.0380085653104925,-1.38296296296296,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",1986,80161.87,0.512471183757804,"ram",27400,43891,0.280593163885945,0.257,0.0275160599571734,-1.48096296296296,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",1987,96652.87,0.617897395638215,"ram",32600,45791.83,0.292745083498378,1.527,0.163490364025696,-0.210962962962963,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",1988,109844.7,0.702232163976724,"ram",42500,36644.5,0.234266619444043,2.997,0.320877944325482,1.25903703703704,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",1989,103989.2,0.664798219178608,"ram",35000,32844.2,0.209971474637232,3.307,0.35406852248394,1.56903703703704,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",1990,101833.4,0.651016287969355,"ram",44600,19493.66,0.124622080497525,2.401,0.257066381156317,0.663037037037037,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",1991,76727.06,0.490512599873931,"ram",39400,24540.01,0.156883166200194,0.691,0.073982869379015,-1.04696296296296,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",1992,61867.07,0.395513360635511,"ram",29800,17273.5,0.110428698739693,0.804,0.0860813704496788,-0.933962962962963,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",1993,49340.57,0.315432016683054,"ram",26200,10094.96,0.0645366194824008,1.595,0.170770877944325,-0.142962962962963,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",1994,33235.53,0.212473229503229,"ram",16100,13902.17,0.0888759396044807,0.86,0.0920770877944325,-0.877962962962963,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",1995,31037.7,0.198422602418327,"ram",10000,13376.68,0.0855165059691015,0.7,0.0749464668094218,-1.03796296296296,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",1996,34414.38,0.220009563859861,"ram",9920,8129.11,0.0519690299714491,0.926,0.0991434689507495,-0.811962962962963,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",1997,32623.49,0.208560485659964,"ram",12400,12141.62,0.0776208236426799,0.521,0.0557815845824411,-1.21696296296296,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",1998,32365.11,0.206908674088461,"ram",10400,12974.1,0.0829428303655108,1.4,0.149892933618844,-0.337962962962963,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",1999,34939.21,0.223364778145302,"ram",11100,12101.21,0.077362484353244,0.192,0.0205567451820128,-1.54596296296296,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",2000,35940.42,0.229765468072946,"ram",10300,15738.87,0.100617879047859,0.706,0.0755888650963597,-1.03196296296296,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",2001,41379.29,0.264535916257411,"ram",13800,5459.22,0.0349005448075785,0.323,0.0345824411134904,-1.41496296296296,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",2002,33038.51,0.211213689616947,"ram",11400,2519.86,0.0161093502073235,0.444,0.0475374732334047,-1.29396296296296,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",2003,24158.37,0.154443359062844,"ram",9000,3993.92,0.0255329486479541,1.946,0.208351177730193,0.208037037037037,"Northern shortfin squid"
"Atlantic cod Georges Bank","RAM",2004,19152.29,0.122439717635988,"ram",5220,2411.75,0.015418207901436,0.412,0.0441113490364026,-1.32596296296296,"Northern shortfin squid"
"Pollock NAFO-4VWX5","RAM",1976,24300,0.1265625,"ram",27200,28000,0.145833333333333,143108,0.813603647651426,54909.625,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1977,25100,0.130729166666667,"ram",25500,25600,0.133333333333333,67786,0.3853798310346,-20412.375,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1978,25200,0.13125,"ram",27900,20200,0.105208333333333,53041,0.301550934085301,-35157.375,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1979,17500,0.0911458333333333,"ram",30900,67900,0.353645833333333,61832,0.351529898688983,-26366.375,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1980,54500,0.283854166666667,"ram",37100,68700,0.3578125,94889,0.539466951686811,6690.625,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1981,86100,0.4484375,"ram",40800,-7100,-0.0369791666666667,78399,0.445717307014452,-9799.375,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1982,38200,0.198958333333333,"ram",38500,40700,0.211979166666667,83317,0.473677328390963,-4881.375,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1983,40400,0.210416666666667,"ram",34400,89200,0.464583333333333,140594,0.799310948639522,52395.625,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1984,95200,0.495833333333333,"ram",34900,-20500,-0.106770833333333,137445,0.781408120800027,49246.625,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1985,39800,0.207291666666667,"ram",42100,44500,0.231770833333333,122040,0.693826963966935,33841.625,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1986,42200,0.219791666666667,"ram",42400,35600,0.185416666666667,93995,0.534384345116945,5796.625,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1987,35400,0.184375,"ram",44300,105600,0.55,26304,0.149544612095921,-61894.375,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1988,96700,0.503645833333333,"ram",42300,98600,0.513541666666667,72353,0.411344332382003,-15845.375,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1989,153000,0.796875,"ram",42800,-33000,-0.171875,142912,0.812489340170785,54713.625,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1990,77200,0.402083333333333,"ram",37600,152400,0.79375,71220,0.404902952914824,-16978.375,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1991,192000,1,"ram",39700,-6300,-0.0328125,85942,0.488601089292415,-2256.375,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1992,146000,0.760416666666667,"ram",34200,-38600,-0.201041666666667,76329,0.433948855560735,-11869.375,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1993,73200,0.38125,"ram",21100,108900,0.5671875,35429,0.201422447610493,-52769.375,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1994,161000,0.838541666666667,"ram",15300,-89600,-0.466666666666667,153280,0.871433931799834,65081.625,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1995,56100,0.2921875,"ram",9820,-4480,-0.0233333333333333,43269,0.245994746836163,-44929.375,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1996,41800,0.217708333333333,"ram",9250,65050,0.338802083333333,25806,0.146713361456332,-62392.375,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1997,97600,0.508333333333333,"ram",12000,-51600,-0.26875,70791,0.402463983990358,-17407.375,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1998,34000,0.177083333333333,"ram",14400,23400,0.121875,33944,0.192979862871957,-54254.375,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",1999,43000,0.223958333333333,"ram",7790,56690,0.295260416666667,106032,0.602817606058194,17833.625,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",2000,91900,0.478645833333333,"ram",5660,-56240,-0.292916666666667,175894,1,87695.625,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",2001,30000,0.15625,"ram",6300,-10700,-0.0557291666666667,59688,0.339340739308902,-28510.375,"Longfin inshore squid"
"Pollock NAFO-4VWX5","RAM",2002,13000,0.0677083333333333,"ram",7450,15050,0.0783854166666667,154284,0.877141915016999,66085.625,"Longfin inshore squid"
