region,area,location,comm_name,sci_name,reference,year,n,n_units,catch,catch_units,Date,NB Notes
North Sea,Scotland,Geanies 2,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,11,Occupied territory,,,,
North Sea,Scotland,Geanies 2,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2017,0,Occupied nests,,,,
North Sea,Scotland,Portmahomack 1,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,23,Occupied territory,,,,
North Sea,Scotland,Portmahomack 1,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2017,7,Occupied nests,,,,
North Sea,Scotland,Portmahomack 3,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,1,Occupied nests,,,,
North Sea,Scotland,Portmahomack 3,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2017,0,Occupied nests,,,,
North Sea,Scotland,Rockfield 1,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,1,Occupied territory,,,,
North Sea,Scotland,Rockfield 1,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2017,0,Occupied nests,,,,
North Sea,Scotland,Rockfield 2,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,57,Occupied territory,,,,
North Sea,Scotland,Rockfield 2,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2017,1,Occupied nests,,,,
North Sea,Scotland,Rockfield 3,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,23,Occupied territory,,,,
North Sea,Scotland,Rockfield 3,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2017,8,Occupied nests,,,,
North Sea,Scotland,Tarbet Ness 2,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,60,Occupied nests,,,,
North Sea,Scotland,Tarbet Ness 2,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2017,0,Occupied nests,,,,
North Sea,Scotland,Wilkhaven 2,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,2,Occupied territory,,,,
North Sea,Scotland,Wilkhaven 2,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2017,19,Occupied nests,,,,
North Sea,Scotland,South Sutor 2,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,12,Occupied territory,,,,
North Sea,Scotland,South Sutor 2,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2013,10,Occupied nests,,,,
North Sea,Scotland,South Sutor 3,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,130,Occupied territory,,,,
North Sea,Scotland,South Sutor 3,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2013,60,Occupied sites,,,,
North Sea,Scotland,South Sutor 4,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,1,Occupied territory,,,,
North Sea,Scotland,South Sutor All (2-6),Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2017,51,Occupied territory,,,,
North Sea,Scotland,Eilean a' Char,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,28,Occupied nests,,,,
North Sea,Scotland,Eilean Fada Mor,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,1,Occupied nests,,,,
North Sea,Scotland,Eilean Mullagrach,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1970,272,Occupied nests,,,,
North Sea,Scotland,Eilean Mullagrach,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,5,Occupied nests,,,,
North Sea,Scotland,Horse Island,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,41,Occupied nests,,,,
North Sea,Scotland,Islands between Tanera Mor & Eilean Fada Mor,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,19,Occupied nests,,,,
North Sea,Scotland,Isle Ristol,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,3,Occupied nests,,,,
North Sea,Scotland,Tanera Mor,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,3,Occupied nests,,,,
North Sea,Scotland,Tain,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,17,Occupied nests,,,,
North Sea,Scotland,Hinda Stack - The Nev,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,4,Occupied nests,,,,
North Sea,Scotland,Sandwick to Virkie: Boddam to Virkie,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,20,Occupied nests,,,,
North Sea,Scotland,Sandwick to Virkie: Boddam to Virkie,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,2,Occupied territory,,,,
North Sea,Scotland,Silwick - Westerwick,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,7,Occupied nests,,,,
North Sea,Scotland,The Taing - Hinda Stack,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,7,Occupied nests,,,,
North Sea,Scotland,Troswick Ness,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,5,Occupied nests,,,,
North Sea,Scotland,HU5193,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,5,Occupied nests,,,,
North Sea,Scotland,HU5194,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1985,6,Occupied territory,,,,
North Sea,Scotland,HU5394,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,11,Individuals on land,,,,
North Sea,Scotland,Bigton Wick to Griskerry,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,3,Occupied nests,,,,
North Sea,Scotland,Bigton Wick to Griskerry,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,4,Occupied nests,,,,
North Sea,Scotland,Burgadies,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,8,Occupied nests,,,,
North Sea,Scotland,Burgadies,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,80,Individuals on land,,,,
North Sea,Scotland,Ayre of Baga,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,71,Occupied nests,,,,
North Sea,Scotland,Bard Head,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,1,Occupied nests,,,,
North Sea,Scotland,Cullingsburgh,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,7,Occupied nests,,,,
North Sea,Scotland,Green Holm,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1969,25,Occupied nests,,,,
North Sea,Scotland,Green Holm,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,5,Occupied territory,,,,
North Sea,Scotland,Green Holm,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1996,70,Occupied nests,,,,
North Sea,Scotland,Green Holm,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,8,Occupied nests,,,,
North Sea,Scotland,Holm of Beosetter,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,15,Occupied territory,,,,
North Sea,Scotland,Holm of Beosetter,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,1,Occupied territory,,,,
North Sea,Scotland,Holm of Gunnista,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1969,3,Occupied nests,,,,
North Sea,Scotland,Holm of Gunnista,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,15,Individuals on land,,,,
North Sea,Scotland,Holm of Gunnista,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,16,Occupied nests,,,,
North Sea,Scotland,HU5139,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,42,Occupied territory,,,,
North Sea,Scotland,Laigh Mills,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,17,Occupied nests,,,,
North Sea,Scotland,Loose Head,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,7,Occupied nests,,,,
North Sea,Scotland,Noss Sound,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,14,Occupied nests,,,,
North Sea,Scotland,The Ord,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,16,Occupied nests,,,,
North Sea,Scotland,Aith,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,4,Occupied nests,,,,
North Sea,Scotland,Blue Geo,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,7,Occupied nests,,,,
North Sea,Scotland,Inner Score,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,48,Occupied nests,,,,
North Sea,Scotland,HU4844,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,2,Occ. nests/sites,,,,
North Sea,Scotland,HU4339,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,2,Individuals on land,,,,
North Sea,Scotland,HU4435,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,37,Occupied nests,,,,
North Sea,Scotland,HU4436,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,20,Occupied nests,,,,
North Sea,Scotland,HU4437,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,78,Individuals on land,,,,
North Sea,Scotland,hu360310,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,70,Individuals on land,,,,
North Sea,Scotland,hu360320,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,225,Individuals on land,,,,
North Sea,Scotland,hu360330,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,106,Occupied nests,,,,
North Sea,Scotland,Kay Holm,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1981,1,Occupied nests,,,,
North Sea,Scotland,HU4579,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,0,Not applicable,,,,
North Sea,Scotland,HU4679,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,8,Individuals on land,,,,
North Sea,Scotland,HU4779,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,1,Occupied nests,,,,
North Sea,Scotland,HU4879,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,0,Not applicable,,,,
North Sea,Scotland,HU4880,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,0,Not applicable,,,,
North Sea,Scotland,Aith Voe to Red Stane,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,1,Occupied territory,,,,
North Sea,Scotland,Bay of Okraquoy to Blosta,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,32,Occupied territory,,,,
North Sea,Scotland,Bay of Okraquoy to Blosta,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1998,2,Occupied territory,,,,
North Sea,Scotland,Blosta to Hellia,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1998,1,Occupied territory,,,,
North Sea,Scotland,Hellia to Orkna Voe,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,40,Occupied nests,,,,
North Sea,Scotland,Hellia to Orkna Voe,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1998,1,Occupied nests,,,,
North Sea,Scotland,Hellia to Orkna Voe,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1998,1,Occupied territory,,,,
North Sea,Scotland,Hoga to Ramna Geo,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,9,Occupied territory,,,,
North Sea,Scotland,Orkna Voe to Aness,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,7,Occupied nests,,,,
North Sea,Scotland,Orkna Voe to Aness,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1998,1,Occupied territory,,,,
North Sea,Scotland,Red Stane to Taing of Sandsayre,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,63,Occupied nests,,,,
North Sea,Scotland,Dale to Huxter,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,5,Occupied nests,,,,
North Sea,Scotland,Dale to Huxter,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,10,Occupied sites,,,,
North Sea,Scotland,HU410270,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,10,Occupied territory,,,,
North Sea,Scotland,Ramna Geo to Kels Wick,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,7,Occupied nests,,,,
North Sea,Scotland,Ward of Outrabister to Grutwick,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,3,Occupied territory,,,,
North Sea,Scotland,HU4651,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,1,Occupied territory,,,,
North Sea,Scotland,HU4753,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,9,Occupied territory,,,,
North Sea,Scotland,HU4754,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,2,Occupied territory,,,,
North Sea,Scotland,HU4853,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,4,Occupied territory,,,,
North Sea,Scotland,HU4953,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,21,Individuals on land,,,,
North Sea,Scotland,Fair Isle,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,262,Occupied nests,,,,
North Sea,Scotland,Fair Isle,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1991,107,Occupied nests,,,,
North Sea,Scotland,Fair Isle,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2001,30,Occupied nests,,,,
North Sea,Scotland,Fair Isle,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2011,34,Occupied nests,,,,
North Sea,Scotland,Fair Isle,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2012,39,Occupied nests,,,,
North Sea,Scotland,Fair Isle,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2013,50,Occupied nests,,,,
North Sea,Scotland,Fair Isle,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2014,54,Occupied nests,,,,
North Sea,Scotland,Fair Isle,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2016,44,Occupied nests,,,,
North Sea,Scotland,Fair Isle,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2017,41,Occupied nests,,,,
North Sea,Scotland,Head of Virdibreck to The Neap,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,1,Occupied territory,,,,
North Sea,Scotland,Lanyar Taing to Lotaki Kame,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,5,Occupied territory,,,,
North Sea,Scotland,Lanyar Taing to Lotaki Kame,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,1,Occupied nests,,,,
North Sea,Scotland,Lotaki Kame to Kame of Ibister,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,1,Occupied territory,,,,
North Sea,Scotland,Funzie Bay to Wick of Aith,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,1,Occupied territory,,,,
North Sea,Scotland,HU580910,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,2,Individuals on land,,,,
North Sea,Scotland,HU600930,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,2,Occupied territory,,,,
North Sea,Scotland,HU610900,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,1,Occupied territory,,,,
North Sea,Scotland,HU630940,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,6,Individuals on land,,,,
North Sea,Scotland,HU640880,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,1,Occupied territory,,,,
North Sea,Scotland,HU640930,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,2,Individuals on land,,,,
North Sea,Scotland,HU650910,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,1,Occupied territory,,,,
North Sea,Scotland,HU660890,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,5,Occupied territory,,,,
North Sea,Scotland,HU670910,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,2,Individuals on land,,,,
North Sea,Scotland,HU670920,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,1,Occupied territory,,,,
North Sea,Scotland,HU670930,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,20,Individuals on land,,,,
North Sea,Scotland,Klifts to Big Holm,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,2,Occupied territory,,,,
North Sea,Scotland,Rams Ness to Corbie Head,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,4,Occupied nests,,,,
North Sea,Scotland,Strandburgh Ness,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,13,Occ. nests/sites,,,,
North Sea,Scotland,The Tind to Funzie Bay,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,1,Occupied nests,,,,
North Sea,Scotland,Foula,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1987,15,Occupied nests,,,,
North Sea,Scotland,Foula,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1989,8,Occupied nests,,,,
North Sea,Scotland,Foula,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1990,11,Occupied nests,,,,
North Sea,Scotland,Foula,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1995,20,Occupied nests,,,,
North Sea,Scotland,Foula,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1997,50,Occupied nests,,,,
North Sea,Scotland,Foula,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,15,Occupied nests,,,,
North Sea,Scotland,Foula,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2007,7,Occupied nests,,,,
North Sea,Scotland,HU4451,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,1,Occupied territory,,,,
North Sea,Scotland,Breckon to Bay of Brough,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,2,Occupied territory,,,,
North Sea,Scotland,Breckon to Bay of Brough,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,1,Occupied nests,,,,
North Sea,Scotland,Gloup Ness to Breakon,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1999,1,Occupied territory,,,,
North Sea,Scotland,HU4543,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,0,Not applicable,,,,
North Sea,Scotland,HU4644,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,103,Individuals on land,,,,
North Sea,Scotland,Broch of Burraland to Gards,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1998,2,Occupied nests,,,,
North Sea,Scotland,Gardie Taing to Bay of Okraquoy,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1998,1,Occupied territory,,,,
North Sea,Scotland,Gards to The Stack,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1998,14,Occupied nests,,,,
North Sea,Scotland,Ness of Setter to Broch of Burraland,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1998,2,Occupied territory,,,,
North Sea,Scotland,Ness of Setter to Broch of Burraland,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1998,12,Occupied nests,,,,
North Sea,Scotland,Scarf Taing to Leea Geo,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1998,10,Occupied nests,,,,
North Sea,Scotland,HU3151,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,1,Occupied territory,,,,
North Sea,Scotland,HU3447,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,1,Occupied territory,,,,
North Sea,Scotland,HU3647,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,32,Occupied territory,,,,
North Sea,Scotland,HU4445,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,38,Individuals on land,,,,
North Sea,Scotland,HU4446,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,0,Not applicable,,,,
North Sea,Scotland,HU4546,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,0,Not applicable,,,,
North Sea,Scotland,HU4547,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,0,Not applicable,,,,
North Sea,Scotland,HU3749,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,1,Occupied territory,,,,
North Sea,Scotland,HU4428,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,1,Occupied territory,,,,
North Sea,Scotland,HU4529,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,0,Not applicable,,,,
North Sea,Scotland,Hermaness,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,3,Occupied territory,,,,
North Sea,Scotland,Hermaness,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1989,42,Occupied nests,,,,
North Sea,Scotland,Hermaness,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2003,15,Occupied nests,,,,
North Sea,Scotland,Burka Stack,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,16,Occupied nests,,,,
North Sea,Scotland,Burka Stack,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,9,Occupied nests,,,,
North Sea,Scotland,Ockran Head and Hamnavoe,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,22,Individuals on land,,,,
North Sea,Scotland,Ockran Head and Hamnavoe,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,1,Occupied territory,,,,
North Sea,Scotland,Sanda Cailla,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,2,Occupied nests,,,,
North Sea,Scotland,Stenness,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,17,Occupied nests,,,,
North Sea,Scotland,Stole,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,1,Occupied nests,,,,
North Sea,Scotland,Tingon Cliffs,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,27,Occupied nests,,,,
North Sea,Scotland,Tingon Cliffs,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,5,Occupied territory,,,,
North Sea,Scotland,Weinnia Neap,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1986,3,Occupied nests,,,,
North Sea,Scotland,Weinnia Neap,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,1,Occupied nests,,,,
North Sea,Scotland,HU4989,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2002,1,Occupied territory,,,,
North Sea,Scotland,Pund of Grevasound to Clave,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1998,1,Occupied territory,,,,
North Sea,Scotland,Isle of Stenness,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,1998,14,Occupied territory,,,,
North Sea,Scotland,Burga Lee,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,8,Individuals on land,,,,
North Sea,Scotland,Holm of Melby,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,24,Individuals on land,,,,
North Sea,Scotland,Isle of West Burrafirth,Herring Gull,Larus argentatus,JNCC Scotland 11.15 NB,2000,6,Individuals on land,,,,
