"stockid","stocklong","year","catch","catch_sd","catch_type","catch_units","tb","tb_sd","tb_units","sp","sp_sd","sp_units","prey1","prey1_stocks","prey1_b","prey1_b_sd","prey1_lag1_b","prey1_lag1_b_sd","prey1_lag2_b","prey1_lag2_b_sd","prey1_btype","prey1_bunits","prey_impt","prey_stocks","prey_b","prey_b_sd","prey_lag1_b","prey_lag1_b_sd","prey_lag2_b","prey_lag2_b_sd","prey_btype","prey_bunits","sst_c","sst_c_sd","sst_c_sd2"
"ALBANATL","Albacore tuna North Atlantic",1989,32100,0.0347778981581798,"tl","MT",357000,0.386782231852654,"MT",38100,0.0412784398699892,"MT","Northern shortfin squid","NANCHSCAL",173900,-0.663711746238034,703900,0.255349961778446,483400,-0.149493486732355,"ssb","MT","Northern shortfin squid","NANCHSCAL",173900,-0.663711746238034,703900,0.255349961778446,483400,-0.149493486732355,"ssb","MT",14.2479165395101,0.216249855489679,0.503237318207483
"ALBANATL","Albacore tuna North Atlantic",1990,36900,0.0399783315276273,"tl","MT",363000,0.393282773564464,"MT",36900,0.0399783315276273,"MT","Northern shortfin squid","NANCHSCAL",76000,-0.836419452139948,173900,-0.6788759719908,703900,0.238962834402986,"ssb","MT","Northern shortfin squid","NANCHSCAL",76000,-0.836419452139948,173900,-0.6788759719908,703900,0.238962834402986,"ssb","MT",14.0487500031789,0.0170833191585018,0.0397547720896271
"ALBANATL","Albacore tuna North Atlantic",1991,27900,0.0302275189599133,"tl","MT",363000,0.393282773564464,"MT",37900,0.0410617551462622,"MT","Northern shortfin squid","NANCHSCAL",394800,-0.274016830673858,76000,-0.851443366171949,173900,-0.694741701659285,"ssb","MT","Northern shortfin squid","NANCHSCAL",394800,-0.274016830673858,76000,-0.851443366171949,173900,-0.694741701659285,"ssb","MT",13.9587500095367,-0.07291667448367,-0.169685161808219
"ALBANATL","Albacore tuna North Atlantic",1992,30900,0.033477789815818,"tl","MT",373000,0.404117009750813,"MT",32900,0.0356446370530878,"MT","Northern shortfin squid","NANCHSCAL",142200,-0.7196344661266,394800,-0.289497653557542,76000,-0.867212784830033,"ssb","MT","Northern shortfin squid","NANCHSCAL",142200,-0.7196344661266,394800,-0.289497653557542,76000,-0.867212784830033,"ssb","MT",13.8145832220713,-0.217083461949084,-0.505177212586241
"ALBANATL","Albacore tuna North Atlantic",1993,38100,0.0412784398699892,"tl","MT",375000,0.406283856988082,"MT",37100,0.0401950162513543,"MT","Northern shortfin squid","NANCHSCAL",128400,-0.743979372576512,142200,-0.734753258972847,394800,-0.305580697855218,"ssb","MT","Northern shortfin squid","NANCHSCAL",128400,-0.743979372576512,142200,-0.734753258972847,394800,-0.305580697855218,"ssb","MT",13.8112500508626,-0.220416633157782,-0.51293387044108
"ALBANATL","Albacore tuna North Atlantic",1994,35200,0.038136511375948,"tl","MT",374000,0.405200433369447,"MT",39200,0.0424702058504875,"MT","Northern shortfin squid","NANCHSCAL",369400,-0.318825571530943,128400,-0.759078387059669,142200,-0.75058780315584,"ssb","MT","Northern shortfin squid","NANCHSCAL",369400,-0.318825571530943,128400,-0.759078387059669,142200,-0.75058780315584,"ssb","MT",13.2712500095367,-0.76041667448367,-1.76957365877028
"ALBANATL","Albacore tuna North Atlantic",1995,38400,0.0416034669555796,"tl","MT",378000,0.409534127843987,"MT",44400,0.0481040086673889,"MT","Northern shortfin squid","NANCHSCAL",146200,-0.712577971503437,369400,-0.334269990760823,128400,-0.774899355226896,"ssb","MT","Northern shortfin squid","NANCHSCAL",146200,-0.712577971503437,369400,-0.334269990760823,128400,-0.774899355226896,"ssb","MT",14.4729166825612,0.441249998540826,1.02683752283635
"ALBANATL","Albacore tuna North Atlantic",1996,28800,0.0312026002166847,"tl","MT",384000,0.416034669555796,"MT",30800,0.0333694474539545,"MT","Northern shortfin squid","NANCHSCAL",452600,-0.172050483369153,146200,-0.727702497208551,369400,-0.350328047319334,"ssb","MT","Northern shortfin squid","NANCHSCAL",452600,-0.172050483369153,146200,-0.727702497208551,369400,-0.350328047319334,"ssb","MT",14.1595834891001,0.127916805079725,0.297676545476639
"ALBANATL","Albacore tuna North Atlantic",1997,29000,0.0314192849404117,"tl","MT",386000,0.418201516793066,"MT",39000,0.0422535211267606,"MT","Northern shortfin squid","NANCHSCAL",261400,-0.509350926356343,452600,-0.187614146063462,146200,-0.743540976468578,"ssb","MT","Northern shortfin squid","NANCHSCAL",261400,-0.509350926356343,452600,-0.187614146063462,146200,-0.743540976468578,"ssb","MT",14.6595834096273,0.627916725606866,1.46123163105237
"ALBANATL","Albacore tuna North Atlantic",1998,25700,0.0278439869989166,"tl","MT",396000,0.429035752979415,"MT",39700,0.043011917659805,"MT","Northern shortfin squid","NANCHSCAL",1e+05,-0.79408048440097,261400,-0.524640558396821,452600,-0.203754052224276,"ssb","MT","Northern shortfin squid","NANCHSCAL",1e+05,-0.79408048440097,261400,-0.524640558396821,452600,-0.203754052224276,"ssb","MT",14.5904167493184,0.558750065298028,1.30027316675944
"ALBANATL","Albacore tuna North Atlantic",1999,34600,0.0374864572047671,"tl","MT",410000,0.444203683640303,"MT",34600,0.0374864572047671,"MT","Northern shortfin squid","NANCHSCAL",197600,-0.621902015595793,1e+05,-0.809138795586172,261400,-0.54059236787542,"ssb","MT","Northern shortfin squid","NANCHSCAL",197600,-0.621902015595793,1e+05,-0.809138795586172,261400,-0.54059236787542,"ssb","MT",14.4387500286102,0.407083344589816,0.94732794227504
"ALBANATL","Albacore tuna North Atlantic",2000,33100,0.0358613217768147,"tl","MT",410000,0.444203683640303,"MT",32100,0.0347778981581798,"MT","Northern shortfin squid","NANCHSCAL",186200,-0.642013025271807,197600,-0.637100208537345,1e+05,-0.824931824706459,"ssb","MT","Northern shortfin squid","NANCHSCAL",186200,-0.642013025271807,197600,-0.637100208537345,1e+05,-0.824931824706459,"ssb","MT",14.4445834159851,0.412916731964694,0.960902879525063
"ALBANATL","Albacore tuna North Atlantic",2001,26300,0.0284940411700975,"tl","MT",409000,0.443120260021668,"MT",42300,0.0458288190682557,"MT","Northern shortfin squid","NANCHSCAL",371700,-0.314768087122624,186200,-0.657194879565589,197600,-0.652989253537256,"ssb","MT","Northern shortfin squid","NANCHSCAL",371700,-0.314768087122624,186200,-0.657194879565589,197600,-0.652989253537256,"ssb","MT",14.5862500667572,0.554583382736789,1.29057683585003
"ALBANATL","Albacore tuna North Atlantic",2002,22700,0.0245937161430119,"tl","MT",425000,0.460455037919827,"MT",34700,0.0375947995666306,"MT","Northern shortfin squid","NANCHSCAL",164300,-0.680647333333625,371700,-0.330215802746353,186200,-0.673072709595953,"ssb","MT","Northern shortfin squid","NANCHSCAL",164300,-0.680647333333625,371700,-0.330215802746353,186200,-0.673072709595953,"ssb","MT",14.1404167016347,0.108750017614312,0.253073312328087
"ALBANATL","Albacore tuna North Atlantic",2003,25600,0.0277356446370531,"tl","MT",437000,0.473456121343445,"MT",37600,0.0407367280606717,"MT","Northern shortfin squid","NANCHSCAL",127600,-0.745390671501145,164300,-0.695797800225111,371700,-0.346276121974158,"ssb","MT","Northern shortfin squid","NANCHSCAL",127600,-0.745390671501145,164300,-0.695797800225111,371700,-0.346276121974158,"ssb","MT",13.9412500858307,-0.0904165981897247,-0.2104094187319
"ALBANATL","Albacore tuna North Atlantic",2004,26000,0.028169014084507,"tl","MT",449000,0.486457204767064,"MT",40000,0.0433369447453954,"MT","Northern shortfin squid","NANCHSCAL",599600,0.0872756940320869,127600,-0.760488539412528,164300,-0.711654085708715,"ssb","MT","Northern shortfin squid","NANCHSCAL",599600,0.0872756940320869,127600,-0.760488539412528,164300,-0.711654085708715,"ssb","MT",14.293749888738,0.262083204717584,0.609896588326713
"ALBANATL","Albacore tuna North Atlantic",2005,35300,0.0382448537378115,"tl","MT",463000,0.501625135427952,"MT",33300,0.0360780065005417,"MT","Northern shortfin squid","NANCHSCAL",2002500,2.56216477074092,599600,0.0715013487744228,127600,-0.776308720564348,"ssb","MT","Northern shortfin squid","NANCHSCAL",2002500,2.56216477074092,599600,0.0715013487744228,127600,-0.776308720564348,"ssb","MT",14.8920833269755,0.860416642955091,2.00228463950336
"ALBANATL","Albacore tuna North Atlantic",2006,37000,0.0400866738894908,"tl","MT",461000,0.499458288190683,"MT",37000,0.0400866738894908,"MT","Northern shortfin squid","NANCHSCAL",1263600,1.25865380147714,2002500,2.54437976855721,599600,0.0552168285326184,"ssb","MT","Northern shortfin squid","NANCHSCAL",1263600,1.25865380147714,2002500,2.54437976855721,599600,0.0552168285326184,"ssb","MT",14.6162499586741,0.584583274653699,1.36038990055981
"ALBANATL","Albacore tuna North Atlantic",2007,22000,0.0238353196099675,"tl","MT",461000,0.499458288190683,"MT",36000,0.0390032502708559,"MT","Northern shortfin squid","NANCHSCAL",213200,-0.594381686565457,1263600,1.24192780164759,2002500,2.52671511842273,"ssb","MT","Northern shortfin squid","NANCHSCAL",213200,-0.594381686565457,1263600,1.24192780164759,2002500,2.52671511842273,"ssb","MT",14.8129166762034,0.781249992182996,1.81805509199313
"ALBANATL","Albacore tuna North Atlantic",2008,20500,0.0222101841820152,"tl","MT",475000,0.514626218851571,"MT",42500,0.0460455037919827,"MT","Northern shortfin squid","NANCHSCAL",146600,-0.711872322041121,213200,-0.60960223765659,1263600,1.22499005861818,"ssb","MT","Northern shortfin squid","NANCHSCAL",146600,-0.711872322041121,213200,-0.60960223765659,1263600,1.22499005861818,"ssb","MT",14.5045831998189,0.472916515798516,1.10052900894462
"ALBANATL","Albacore tuna North Atlantic",2009,15400,0.0166847237269772,"tl","MT",497000,0.538461538461538,"MT",33400,0.0361863488624052,"MT","Northern shortfin squid","NANCHSCAL",18700,-0.937503737616757,146600,-0.726997421032121,213200,-0.625506629456932,"ssb","MT","Northern shortfin squid","NANCHSCAL",18700,-0.937503737616757,146600,-0.726997421032121,213200,-0.625506629456932,"ssb","MT",14.0337499777476,0.00208329372718552,0.00484805479260703
"ALBANATL","Albacore tuna North Atlantic",2010,19500,0.0211267605633803,"tl","MT",515000,0.557963163596966,"MT",33500,0.0362946912242687,"MT","Northern shortfin squid","NANCHSCAL",15000,-0.944030995143183,18700,-0.952445528445492,146600,-0.742836293799851,"ssb","MT","Northern shortfin squid","NANCHSCAL",15000,-0.944030995143183,18700,-0.952445528445492,146600,-0.742836293799851,"ssb","MT",14.5254165331523,0.493749849131849,1.14901047854952
"ALBANATL","Albacore tuna North Atlantic",2011,20000,0.0216684723726977,"tl","MT",529000,0.573131094257855,"MT",34000,0.0368364030335861,"MT","Northern shortfin squid","NANCHSCAL",15600,-0.942972520949709,15000,-0.958967483077466,18700,-0.968158577125068,"ssb","MT","Northern shortfin squid","NANCHSCAL",15600,-0.942972520949709,15000,-0.958967483077466,18700,-0.968158577125068,"ssb","MT",13.9129166603088,-0.118750023711575,-0.276344431927449
"ALBANPAC","Albacore tuna North Pacific",1993,54400,0.0449586776859504,"tl","MT",1180000,0.975206611570248,"MT",84400,0.0697520661157025,"MT","Northern anchovy","NANCHSCAL",128400,-0.465944760060901,142200,-0.45514996373719,394800,0.0235859530336081,"ssb","MT","Northern anchovy","NANCHSCAL, PHAKEPCOAST",1748400,0.637963408906686,1942200,0.846632313377773,2364800,1.36104436224472,"ssb","MT",22.8719164530436,-0.0426010918198969,-0.113676577049804
"ALBANPAC","Albacore tuna North Pacific",1994,73000,0.0603305785123967,"tl","MT",1210000,1,"MT",23000,0.0190082644628099,"MT","Northern anchovy","NANCHSCAL",369400,0.0255912156841264,128400,-0.483530539359519,142200,-0.503899708613635,"ssb","MT","Northern anchovy","NANCHSCAL, PHAKEPCOAST",1799400,0.717807713415699,1748400,0.539462197669857,1942200,0.694704740388948,"ssb","MT",22.5153331756592,-0.399184369204338,-1.06518191821883
"ALBANPAC","Albacore tuna North Pacific",1995,68100,0.0562809917355372,"tl","MT",1160000,0.958677685950413,"MT",-1900,-0.0015702479338843,"MT","Northern anchovy","NANCHSCAL",146200,-0.429640443180148,369400,0.0121012523057831,128400,-0.532717215069423,"ssb","MT","Northern anchovy","NANCHSCAL, PHAKEPCOAST",1336200,-0.00736644047792144,1799400,0.620296438645625,1748400,0.389128264488219,"ssb","MT",22.9745001792908,0.0599826344272536,0.160057413386181
"ALBANPAC","Albacore tuna North Pacific",1996,84100,0.069504132231405,"tl","MT",1090000,0.900826446280992,"MT",34100,0.0281818181818182,"MT","Northern anchovy","NANCHSCAL",452600,0.195283303576186,146200,-0.446923709933617,369400,-0.0294549646458851,"ssb","MT","Northern anchovy","NANCHSCAL, PHAKEPCOAST",1572600,0.362735394540325,1336200,-0.113868667628403,1799400,0.469543126567358,"ssb","MT",23.6135830879211,0.699065543057625,1.8653836010639
"ALBANPAC","Albacore tuna North Pacific",1997,104000,0.0859504132231405,"tl","MT",1040000,0.859504132231405,"MT",38000,0.031404958677686,"MT","Northern anchovy","NANCHSCAL",261400,-0.194682167637297,452600,0.183207331420111,146200,-0.495546808191668,"ssb","MT","Northern anchovy","NANCHSCAL, PHAKEPCOAST",1291400,-0.0775041824779953,1572600,0.260821814071036,1336200,-0.260813032551413,"ssb","MT",23.4569999376933,0.542482392829761,1.44755777122765
"ALBANPAC","Albacore tuna North Pacific",1998,93200,0.0770247933884298,"tl","MT",974000,0.80495867768595,"MT",22200,0.0183471074380165,"MT","Northern anchovy","NANCHSCAL",1e+05,-0.523868501600979,261400,-0.210007600390701,452600,0.144285364131038,"ssb","MT","Northern anchovy","NANCHSCAL, PHAKEPCOAST",1012000,-0.514925725219527,1291400,-0.184876000877704,1572600,0.111933504615421,"ssb","MT",22.4728334744771,-0.441684070386387,-1.17858794491034
"ALBANPAC","Albacore tuna North Pacific",1999,119000,0.0983471074380165,"tl","MT",903000,0.746280991735537,"MT",84000,0.0694214876033058,"MT","Northern anchovy","NANCHSCAL",197600,-0.324806629266063,1e+05,-0.541936941364891,261400,-0.254983276039006,"ssb","MT","Northern anchovy","NANCHSCAL, PHAKEPCOAST",987600,-0.553125745415996,1012000,-0.627720842615535,1291400,-0.331451970220931,"ssb","MT",22.3544166882833,-0.560100856580235,-1.4945708069615
"ALBANPAC","Albacore tuna North Pacific",2000,81400,0.0672727272727273,"tl","MT",868000,0.717355371900826,"MT",121400,0.100330578512397,"MT","Northern anchovy","NANCHSCAL",186200,-0.348057708616658,197600,-0.341216348557698,1e+05,-0.592022808065392,"ssb","MT","Northern anchovy","NANCHSCAL, PHAKEPCOAST",876200,-0.727530755657251,987600,-0.66639447947453,1012000,-0.77199927345449,"ssb","MT",22.5835831960042,-0.330934348859287,-0.88306384647539
"ALBANPAC","Albacore tuna North Pacific",2001,89400,0.0738842975206612,"tl","MT",908000,0.750413223140496,"MT",97400,0.080495867768595,"MT","Northern anchovy","NANCHSCAL",371700,0.0302822229215271,186200,-0.364661171897882,197600,-0.388212037769386,"ssb","MT","Northern anchovy","NANCHSCAL, PHAKEPCOAST",1358700,0.0278589879819371,876200,-0.84296182152748,987600,-0.810472266292353,"ssb","MT",22.479500134786,-0.435017410077549,-1.16079865614126
"ALBANPAC","Albacore tuna North Pacific",2002,105000,0.0867768595041322,"tl","MT",916000,0.75702479338843,"MT",70000,0.0578512396694215,"MT","Northern anchovy","NANCHSCAL",164300,-0.392724255790169,371700,0.0168313482428378,186200,-0.412017803971994,"ssb","MT","Northern anchovy","NANCHSCAL, PHAKEPCOAST",1424300,0.130560681624902,1358700,-0.078206502492035,876200,-0.986123553265218,"ssb","MT",22.7028334935506,-0.211684051312901,-0.564856846181737
"ALBANPAC","Albacore tuna North Pacific",2003,90700,0.0749586776859504,"tl","MT",881000,0.728099173553719,"MT",64700,0.0534710743801653,"MT","Northern anchovy","NANCHSCAL",127600,-0.467576414752171,164300,-0.409699911472447,371700,-0.0246520469032538,"ssb","MT","Northern anchovy","NANCHSCAL, PHAKEPCOAST",1517600,0.276628791638449,1424300,0.0257685211944421,1358700,-0.225335887516498,"ssb","MT",23.0778334935506,0.163315948687099,0.435791601372056
"ALBANPAC","Albacore tuna North Pacific",2004,90900,0.0751239669421488,"tl","MT",855000,0.706611570247934,"MT",114900,0.0949586776859504,"MT","Northern anchovy","NANCHSCAL",599600,0.495099853097012,127600,-0.485175790120234,164300,-0.457749933782265,"ssb","MT","Northern anchovy","NANCHSCAL, PHAKEPCOAST",1919600,0.905989780121254,1517600,0.173647632626581,1424300,-0.121900300214703,"ssb","MT",23.6153332392375,0.700815694373951,1.87005369759101
"ALBANPAC","Albacore tuna North Pacific",2005,64100,0.0529752066115702,"tl","MT",879000,0.726446280991736,"MT",112100,0.0926446280991736,"MT","Northern anchovy","NANCHSCAL",2002500,3.35641031107502,599600,0.485522158701437,127600,-0.534387795153817,"ssb","MT","Northern anchovy","NANCHSCAL, PHAKEPCOAST",3122500,2.7892194643152,1919600,0.810811649729688,1517600,0.0252115945300749,"ssb","MT",23.3252499898275,0.410732444963955,1.09599675576841
"ALBANPAC","Albacore tuna North Pacific",2006,67000,0.0553719008264463,"tl","MT",927000,0.766115702479339,"MT",61000,0.0504132231404959,"MT","Northern anchovy","NANCHSCAL",1263600,1.84937324685095,2002500,3.37067502395974,599600,0.451254454638341,"ssb","MT","Northern anchovy","NANCHSCAL, PHAKEPCOAST",2128600,1.23319487114838,3122500,2.71739024717578,1919600,0.659069919153878,"ssb","MT",23.0003333091736,0.0858157643100661,0.228990430220026
"ALBANPAC","Albacore tuna North Pacific",2007,92100,0.0761157024793388,"tl","MT",921000,0.761157024793388,"MT",29100,0.0240495867768595,"MT","Northern anchovy","NANCHSCAL",213200,-0.292989362786302,1263600,1.85108029009463,2002500,3.38082545513287,"ssb","MT","Northern anchovy","NANCHSCAL, PHAKEPCOAST",888200,-0.70874386047866,2128600,1.14207353921862,3122500,2.55575693082048,"ssb","MT",22.9678333600362,0.0533158151726951,0.142267700486993
"ALBANPAC","Albacore tuna North Pacific",2008,66800,0.0552066115702479,"tl","MT",858000,0.709090909090909,"MT",65800,0.0543801652892562,"MT","Northern anchovy","NANCHSCAL",146600,-0.428824615834513,213200,-0.309133958723761,1263600,1.83783592468493,"ssb","MT","Northern anchovy","NANCHSCAL, PHAKEPCOAST",737600,-0.944519394969979,888200,-0.823942000121417,2128600,0.988613177478194,"ssb","MT",22.7994165420532,-0.115101002810295,-0.307135039397351
"ALBANPAC","Albacore tuna North Pacific",2009,79900,0.0660330578512397,"tl","MT",857000,0.708264462809917,"MT",92900,0.0767768595041322,"MT","Northern anchovy","NANCHSCAL",18700,-0.689685409601273,146600,-0.44610108455326,213200,-0.355635726123713,"ssb","MT","Northern anchovy","NANCHSCAL, PHAKEPCOAST",502700,-1.3122728680909,737600,-1.06264075876751,888200,-0.967202409246597,"ssb","MT",22.8011666933695,-0.113350851493969,-0.302464942870242
"ALBANPAC","Albacore tuna North Pacific",2010,70100,0.0579338842975207,"tl","MT",870000,0.71900826446281,"MT",99100,0.081900826446281,"MT","Northern anchovy","NANCHSCAL",15000,-0.697231812548396,18700,-0.709135549922522,146600,-0.494711518149471,"ssb","MT","Northern anchovy","NANCHSCAL, PHAKEPCOAST",587000,-1.1802949294613,502700,-1.43495376279119,737600,-1.20466276668029,"ssb","MT",22.8436668713888,-0.0708506734747658,-0.18905764378844
"ALBANPAC","Albacore tuna North Pacific",2011,81000,0.0669421487603306,"tl","MT",899000,0.74297520661157,"MT",77000,0.0636363636363636,"MT","Northern anchovy","NANCHSCAL",15600,-0.696008071529943,15000,-0.716744834690827,18700,-0.76179550914188,"ssb","MT","Northern anchovy","NANCHSCAL, PHAKEPCOAST",666600,-1.05567519144331,587000,-1.3013395174136,502700,-1.5750441608448,"ssb","MT",22.9195000330607,0.00498248819719294,0.0132952508786032
"APUFFHERNYKEN","Atlantic puffin Hernyken (apparently occupied burrows)",1983,0,NA,NA,NA,79680,1,"apparently occupied burrows",-10760,-0.13504016064257,"apparently occupied burrows","Herring","ATLHERRROST",3.27119e+11,1.41543414372809,2347406100,-0.893981086278625,1084661200,-0.83381093459331,"age 0 individuals","age 0 individuals","Herring","ATLHERRROST",3.27119e+11,1.41543414372809,2347406100,-0.893981086278625,1084661200,-0.83381093459331,"age 0 individuals","age 0 individuals",7.50683339436849,-0.346571886178219,-1.05300145377692
"APUFFHERNYKEN","Atlantic puffin Hernyken (apparently occupied burrows)",1984,0,NA,NA,NA,68920,0.86495983935743,"apparently occupied burrows",-8360,-0.104919678714859,"apparently occupied burrows","Herring","ATLHERRROST",11567388000,-0.882517438514445,3.27119e+11,1.70018787866215,2347406100,-0.823864426325676,"age 0 individuals","age 0 individuals","Herring","ATLHERRROST",11567388000,-0.882517438514445,3.27119e+11,1.70018787866215,2347406100,-0.823864426325676,"age 0 individuals","age 0 individuals",7.61591664950053,-0.237488631046179,-0.721569993760309
